id,name,album_group,album_type,release_date,popularity
8625,Reverence,NULL,compilation,2002-05-22 00:00:00.0000000,0
8626,Schlaflied - A-Cappella,NULL,album,1994-10-10 00:00:00.0000000,0
8627,Bella Stronza,NULL,album,2015-02-25 00:00:00.0000000,0
8628,Wåndern im Wåld,NULL,album,2010-12-27 00:00:00.0000000,0
8629,Yoga Healing Music,NULL,album,2014-12-27 00:00:00.0000000,0
863,Silent Night,NULL,album,2007-11-20 00:00:00.0000000,0
8630,To Find You,NULL,album,2016-12-10 00:00:00.0000000,0
8631,Time Stands Still,NULL,album,2009-05-22 00:00:00.0000000,0
8632,""" Le Tombeau de Couperin "" : II. Fugue: Allegro moderato (à la memoire du sous-lieteunant Jean Cruppi)",NULL,album,2009-06-17 00:00:00.0000000,0
8633,"Hey, Wait A Minute",NULL,album,2008-09-23 00:00:00.0000000,0
8634,Make It Up (1961 Single Version),NULL,album,1962-01-01 00:00:00.0000000,0
8635,"Fantasia Para Saxophone, W490: III. Très animé",NULL,album,2017-03-24 00:00:00.0000000,0
8636,Machinas 2,NULL,single,2015-02-07 00:00:00.0000000,0
8637,Sonata for Violin and Piano in G Minor - III Finale (très animé),NULL,album,2006-03-01 00:00:00.0000000,0
8638,Love Story,NULL,album,2015-10-30 00:00:00.0000000,0
8639,Christmas Lullaby,NULL,compilation,2011-09-06 00:00:00.0000000,0
864,Tongue-Clucking Grammarian,NULL,album,2008-01-01 00:00:00.0000000,0
8640,What's My Name (Made Famous by Rihanna & Drake),NULL,album,2011-03-01 00:00:00.0000000,0
8641,What Child Is This?,NULL,album,2003-01-01 00:00:00.0000000,0
8642,Outta Control,NULL,album,2011-11-01 00:00:00.0000000,0
8643,Sherwin Street,NULL,album,2016-01-25 00:00:00.0000000,0
8644,Little Mick's Jig,NULL,album,2015-04-02 00:00:00.0000000,0
8645,Life in Transit,NULL,album,2014-10-09 00:00:00.0000000,5
8646,Page Mr. Trumpet,NULL,album,2009-01-01 00:00:00.0000000,0
8647,Overtüre,NULL,album,2010-02-19 00:00:00.0000000,0
8648,Bada Gets Ready for Bed,NULL,album,2016-10-28 00:00:00.0000000,0
8649,Rise Above,NULL,album,2006-06-20 00:00:00.0000000,0
865,Чёрная тоска,NULL,album,2014-01-01 00:00:00.0000000,0
8650,Summertime,NULL,album,1996-01-01 00:00:00.0000000,0
8651,Mythbusters,NULL,album,2016-06-16 00:00:00.0000000,0
8652,Planet Earth,NULL,album,2006-01-01 00:00:00.0000000,0
8653,"Piano Concerto No.1 in E flat, S.124: 2a. Quasi adagio",NULL,album,1991-01-01 00:00:00.0000000,0
8654,Twilight Time,NULL,album,2010-01-01 00:00:00.0000000,0
8655,T'aimer follement,NULL,compilation,2012-01-01 00:00:00.0000000,0
8656,Everything Happens to Me - Remastered,NULL,album,2014-01-17 00:00:00.0000000,0
8657,Pink,NULL,album,2015-08-14 00:00:00.0000000,0
8658,Keep Me Guessing,NULL,album,2015-04-15 00:00:00.0000000,0
8659,Y para Qué - En Vivo,NULL,album,1998-01-01 00:00:00.0000000,0
866,Poke,NULL,album,1998-01-01 00:00:00.0000000,0
8660,Reap What You Sow,NULL,album,2009-05-26 00:00:00.0000000,0
8661,Scalping Party,NULL,single,1995-01-01 00:00:00.0000000,4
8662,Há um Clamor,NULL,album,2015-12-15 00:00:00.0000000,3
8663,Skyline - Original Mix,NULL,single,2010-12-21 00:00:00.0000000,0
8664,Steam Heat,NULL,album,1974-01-01 00:00:00.0000000,0
8665,Gonna Take a Lot of River,NULL,album,2009-04-06 00:00:00.0000000,0
8666,"Prelude in D minor, BWV 999",NULL,album,2007-10-23 00:00:00.0000000,0
8667,La Hummer De Culiacán,NULL,compilation,2016-01-01 00:00:00.0000000,0
8668,This Corrosion,NULL,album,2004-01-01 00:00:00.0000000,0
8669,Dabogda,NULL,album,2008-01-01 00:00:00.0000000,0
867,Perdido Por El Mundo (feat. Daddy Yankee),NULL,album,2010-01-01 00:00:00.0000000,0
8670,Guard Ya Grill,NULL,album,2009-11-24 00:00:00.0000000,0
8671,You Don't Love Me,NULL,single,1968-04-05 00:00:00.0000000,29
8672,Una Rosa,NULL,album,2007-09-27 00:00:00.0000000,0
8673,Youth Allowance,NULL,single,2015-10-26 00:00:00.0000000,1
8674,The Lucky Caller No 9.,NULL,album,2008-10-10 00:00:00.0000000,2
8675,Pickin' Time,NULL,album,2008-01-01 00:00:00.0000000,0
8676,Quatuor Satie,NULL,album,2016-10-28 00:00:00.0000000,34
8677,Sopa De Caracol,NULL,album,2010-11-30 00:00:00.0000000,0
8678,Let Cho Feelins Show,NULL,album,2002-01-01 00:00:00.0000000,0
8679,Enamorados (Bolero),NULL,album,2010-03-25 00:00:00.0000000,0
868,Y Me Dijo Adios,NULL,album,2012-04-03 00:00:00.0000000,0
8680,See Me Now (Da Tweekaz Remix) - Radio Version,NULL,single,2016-03-01 00:00:00.0000000,0
8681,Atef We Faten - عاطف و فاتن,NULL,single,2012-01-01 00:00:00.0000000,0
8682,Whom Shall I Fear (God of Angel Armies),NULL,album,2013-04-30 00:00:00.0000000,0
8683,"Erhalt' Uns, Herr, Bei Deinem Wort, Cantate Bwv 6",NULL,album,2007-03-28 00:00:00.0000000,0
8684,Underneath,NULL,album,2020-11-08 00:00:00.0000000,65
8685,Roll Roll Pretty Baby,NULL,compilation,2011-12-21 00:00:00.0000000,0
8686,Synergism,NULL,compilation,2005-06-01 00:00:00.0000000,0
8687,Out of This World,NULL,album,2006-01-01 00:00:00.0000000,0
8688,Messy,NULL,album,2011-04-20 00:00:00.0000000,0
8689,Lugar Apartado,NULL,album,2000-06-20 00:00:00.0000000,0
869,Summertime,NULL,single,2016-10-28 00:00:00.0000000,0
8690,Before You Accuse Me,NULL,album,1998-01-01 00:00:00.0000000,0
8691,"Stay Fresh, Dirty Mess",NULL,album,2009-10-27 00:00:00.0000000,0
8692,Acángana,NULL,album,2013-02-27 00:00:00.0000000,0
8693,Break Em Up Homeboy,NULL,album,2007-02-27 00:00:00.0000000,0
8694,The Bar Exam 3 (No DJ Version),NULL,album,2010-06-01 00:00:00.0000000,0
8695,Wedding Tracks - Amazed [Performance Track],NULL,single,2006-05-09 00:00:00.0000000,0
8696,"Get the Paper (feat. Jaxon, A.K.)",NULL,album,2008-10-15 00:00:00.0000000,0
8697,Sifflez en travaillant (Whistle While You Work),NULL,album,1997-01-01 00:00:00.0000000,0
8698,The Hot Joint - Remix,NULL,album,1998-11-03 00:00:00.0000000,0
8699,I Don't Call Him Daddy,NULL,compilation,2017-04-01 00:00:00.0000000,0
87,Sabadub - Floating Soul Mix,NULL,album,2015-05-26 00:00:00.0000000,0
870,Nada Especial,NULL,album,1996-11-01 00:00:00.0000000,0
8700,Oh Yeah - Jp Chronic Remix,NULL,compilation,2011-09-02 00:00:00.0000000,0
8701,"10 Pieces, Op. 58: No. 10. Sommerlied",NULL,album,2002-01-01 00:00:00.0000000,0
8702,Searching The Wilderness,NULL,album,2011-02-28 00:00:00.0000000,0
8703,El Hanna,NULL,album,2012-02-13 00:00:00.0000000,0
8704,Aunque Las Horas Pasen,NULL,album,2013-04-15 00:00:00.0000000,0
8705,Le pari,NULL,album,2013-05-07 00:00:00.0000000,0
8706,Just a Charleston - When the Saints,NULL,album,2015-02-26 00:00:00.0000000,0
8707,No Truce,NULL,compilation,2003-01-01 00:00:00.0000000,0
8708,Rather Be,NULL,album,2014-09-12 00:00:00.0000000,0
8709,Blues,NULL,single,2011-11-28 00:00:00.0000000,0
871,Pillars,NULL,album,2018-10-12 00:00:00.0000000,0
8710,The Law and the Prophets,NULL,album,2011-06-22 00:00:00.0000000,0
8711,Covered by Your Grace,NULL,album,2016-05-06 00:00:00.0000000,0
8712,Piercing The Fog [Mix Cut] - Original Mix,NULL,compilation,2012-05-25 00:00:00.0000000,0
8713,"De Repente El Amor, Pasito Duranguense",NULL,album,2009-03-15 00:00:00.0000000,0
8714,Mister Sandman,NULL,compilation,2005-01-01 00:00:00.0000000,0
8715,The Matchman,NULL,album,2009-06-15 00:00:00.0000000,0
8716,"Requiem, Op. 9: Agnus Dei",NULL,album,1996-04-07 00:00:00.0000000,0
8717,Who's It Gonna Be Today,NULL,album,2007-03-06 00:00:00.0000000,0
8718,Namaste,NULL,album,2015-09-04 00:00:00.0000000,0
8719,Vaguely Tryique,NULL,album,2017-06-27 00:00:00.0000000,0
872,Fragil,NULL,single,1988-01-01 00:00:00.0000000,0
8720,Take Me Over - Disco House Mix,NULL,album,2015-12-04 00:00:00.0000000,0
8721,Beethoven: 9 Symphonies,NULL,album,1988-01-01 00:00:00.0000000,5
8722,One Less Lonely Girl (Cardio Remix + 142 BPM),NULL,album,2011-06-14 00:00:00.0000000,0
8723,All Hail The Power Of Jesus Name,NULL,album,2011-09-13 00:00:00.0000000,0
8724,Shaam Savere Nain Bichha Ke,NULL,album,2014-03-25 00:00:00.0000000,0
8725,Ultra Violence,NULL,compilation,1999-01-01 00:00:00.0000000,0
8726,Eternal Black,NULL,album,2019-08-12 00:00:00.0000000,19
8727,Audible Landscapes,NULL,album,2010-07-13 00:00:00.0000000,0
8728,Political Announcement One - Extended Version,NULL,album,2013-01-01 00:00:00.0000000,0
8729,Ceux Qui N'Ont Rien - Edit Single,NULL,album,2001-01-01 00:00:00.0000000,0
873,Heaven Or Hell,NULL,album,2020-03-13 00:00:00.0000000,84
8730,Viernes Raro,NULL,single,2015-10-30 00:00:00.0000000,0
8731,From Now On,NULL,album,2011-07-26 00:00:00.0000000,0
8732,I've got Rings on My Fingers (Quiet Moments),NULL,album,2015-04-02 00:00:00.0000000,0
8733,Journey,NULL,album,2015-02-06 00:00:00.0000000,0
8734,Six of Spades,NULL,album,2005-09-01 00:00:00.0000000,0
8735,Am I Losing You,NULL,album,1995-04-03 00:00:00.0000000,0
8736,Varsity drag,NULL,album,2016-11-17 00:00:00.0000000,0
8737,"Borrowed Time (Tracks, 2007-2015)",NULL,album,2017-02-03 00:00:00.0000000,0
8738,Dianty Miss,NULL,compilation,2012-06-15 00:00:00.0000000,0
8739,An Endless Serenade,NULL,album,2009-01-01 00:00:00.0000000,0
874,No Love to Be Found,NULL,album,1997-01-01 00:00:00.0000000,0
8740,Big Booty Judy,NULL,album,2016-10-07 00:00:00.0000000,0
8741,Little Bird - Live From Spotify NYC,NULL,single,2013-01-01 00:00:00.0000000,0
8742,Dido and Aeneas / Act 3: The Witches' Dance,NULL,album,1989-01-01 00:00:00.0000000,0
8743,A Lil Bit Of Truth,NULL,album,2015-05-26 00:00:00.0000000,0
8744,Fabrizio Mammarella Reworks,NULL,single,2019-01-26 00:00:00.0000000,10
8745,Yadda Yadda Yadda,NULL,single,2015-03-15 00:00:00.0000000,0
8746,Your Life Revisited,NULL,album,1992-01-03 00:00:00.0000000,0
8747,Praying Ground,NULL,album,2006-08-18 00:00:00.0000000,0
8748,On The First Night,NULL,album,2008-01-01 00:00:00.0000000,0
8749,束の間の幻影 作品22: 束の間の幻影 作品22: 第18曲: Con una dolce lentezza,NULL,album,2007-12-19 00:00:00.0000000,0
875,Night In Konotop City,NULL,single,2008-11-10 00:00:00.0000000,1
8750,Danca Tago Mago,NULL,album,2012-11-26 00:00:00.0000000,0
8751,"A Sheridan ""Square"" (07-22-41)",NULL,album,2008-10-15 00:00:00.0000000,0
8752,Mary,NULL,single,2017-01-01 00:00:00.0000000,0
8753,Wild Thing,NULL,compilation,2011-02-01 00:00:00.0000000,0
8754,Until It Ends,NULL,album,2013-10-15 00:00:00.0000000,0
8755,Dutch Hornpipe,NULL,album,2005-03-13 00:00:00.0000000,0
8756,Zona de Peligro,NULL,album,2000-01-01 00:00:00.0000000,0
8757,"Thank Heaven For Little Girls (The Pink Panther Strikes Again, 1976)",NULL,compilation,2010-12-15 00:00:00.0000000,0
8758,Monuments,NULL,single,2013-06-02 00:00:00.0000000,0
8759,Overtake,NULL,single,2016-12-02 00:00:00.0000000,1
876,Let's Make Serious Life Decisions,NULL,album,2011-05-05 00:00:00.0000000,4
8760,La Bola,NULL,compilation,2013-02-26 00:00:00.0000000,0
8761,Rage Quit,NULL,album,2011-10-04 00:00:00.0000000,0
8762,Shanty,NULL,album,2015-03-02 00:00:00.0000000,0
8763,You Want Me,NULL,compilation,2008-10-20 00:00:00.0000000,0
8764,Beach Relaxing,NULL,album,2017-04-27 00:00:00.0000000,0
8765,One And A Half Men,NULL,album,2007-12-17 00:00:00.0000000,0
8766,Blessed Is The Seed,NULL,album,2002-06-01 00:00:00.0000000,0
8767,Soleil (Mi Sol),NULL,album,2015-05-18 00:00:00.0000000,0
8768,Me Ni Woa,NULL,compilation,2016-04-07 00:00:00.0000000,0
8769,Eddie's Blues,NULL,album,1970-01-01 00:00:00.0000000,0
877,FZZT,NULL,album,2015-01-01 00:00:00.0000000,0
8770,You're so Good to Me,NULL,album,1996-03-26 00:00:00.0000000,0
8771,Urban Legend,NULL,compilation,1999-01-01 00:00:00.0000000,0
8772,Sleigh Ride - Mozart,NULL,album,2013-08-22 00:00:00.0000000,0
8773,I Pull My Gun Twice,NULL,compilation,2015-02-20 00:00:00.0000000,0
8774,In a Perfect World - Original Mix,NULL,single,2014-10-13 00:00:00.0000000,0
8775,I'm Not a Loser,NULL,compilation,2009-03-31 00:00:00.0000000,0
8776,Ceremony Of Carols: Deo Gracias,NULL,album,1997-01-01 00:00:00.0000000,0
8777,Love Life,NULL,compilation,2011-07-01 00:00:00.0000000,0
8778,Son I Pan,NULL,album,2007-01-01 00:00:00.0000000,0
8779,Zero Hour,NULL,compilation,2005-08-01 00:00:00.0000000,0
878,Get Low - Extended Mix,NULL,album,2015-01-01 00:00:00.0000000,0
8780,Fantasy,NULL,compilation,2016-07-29 00:00:00.0000000,0
8781,Waking the Dead,NULL,album,2012-08-03 00:00:00.0000000,0
8782,You Shook Me All Night Long (Acoustic),NULL,single,2017-04-14 00:00:00.0000000,4
8783,Jeremy,NULL,album,2015-02-25 00:00:00.0000000,0
8784,Memba Me,NULL,album,2015-06-01 00:00:00.0000000,0
8785,Coffee house girl,NULL,compilation,2008-02-22 00:00:00.0000000,0
8786,Nada,NULL,album,2011-02-09 00:00:00.0000000,0
8787,Chilled Pop Hits (The Best Hits Ever in a Chillout Mood),NULL,compilation,2014-10-07 00:00:00.0000000,5
8788,Masques,NULL,album,2011-09-26 00:00:00.0000000,0
8789,Guata Gatas - Live,NULL,album,2003-01-01 00:00:00.0000000,0
879,"Monteverdi: L'Orfeo, favola in musica, SV 318, Act 3: Ritornello (1)",NULL,album,2004-01-01 00:00:00.0000000,0
8790,Chill Out Passion & Smooth Sounds,NULL,album,2013-06-25 00:00:00.0000000,0
8791,Ngole Ngole,NULL,album,2000-09-01 00:00:00.0000000,0
8792,Caesar's Big Drag,NULL,album,1997-01-01 00:00:00.0000000,0
8793,Dimitroula,NULL,album,2011-12-02 00:00:00.0000000,0
8794,Elderberry,NULL,album,2016-05-06 00:00:00.0000000,0
8795,Twelve Days to the City,NULL,single,2015-02-04 00:00:00.0000000,0
8796,Mayan 2012 - Ambient Mix,NULL,compilation,2010-09-21 00:00:00.0000000,0
8797,Amigo Locutor,NULL,album,1997-01-01 00:00:00.0000000,0
8798,Adulescent,NULL,album,2005-11-21 00:00:00.0000000,0
8799,C Jam Blues,NULL,album,2010-01-01 00:00:00.0000000,0
88,Menka Bio (feat. Frank Mensah Pozo),NULL,compilation,2017-03-29 00:00:00.0000000,0
880,Fuck the World,NULL,album,2015-03-31 00:00:00.0000000,0
8800,One Day,NULL,album,2017-09-22 00:00:00.0000000,0
8801,Memorabilia,NULL,album,1998-09-04 00:00:00.0000000,0
8802,Skullsplitter,NULL,album,2015-02-17 00:00:00.0000000,0
8803,Talkin' About Dat,NULL,album,2016-02-26 00:00:00.0000000,0
8804,While My Guitar Gently Weeps,NULL,album,2016-07-22 00:00:00.0000000,0
8805,Stardust,NULL,compilation,2014-10-07 00:00:00.0000000,0
8806,Olohungbo,NULL,single,2017-03-10 00:00:00.0000000,0
8807,Rio Bravo (Remix),NULL,album,2008-01-01 00:00:00.0000000,0
8808,It's Gonna Be Me,NULL,album,2002-08-20 00:00:00.0000000,0
8809,A State Of Trance [ASOT 619] - Intro,NULL,album,2013-06-27 00:00:00.0000000,0
881,Supernatural Tone 4,NULL,album,2010-09-01 00:00:00.0000000,0
8810,Main Theme (Young Einstein),NULL,compilation,1994-04-29 00:00:00.0000000,0
8811,Маугли,NULL,album,2015-11-04 00:00:00.0000000,0
8812,How Deep Is Your Love,NULL,album,2013-01-01 00:00:00.0000000,0
8813,White Noise: Rainfall,NULL,album,2015-10-13 00:00:00.0000000,0
8814,Poets Drown In Lakes,NULL,album,2011-04-04 00:00:00.0000000,0
8815,La Trenzuda,NULL,album,2014-04-04 00:00:00.0000000,0
8816,Los Promeseros,NULL,album,2005-10-04 00:00:00.0000000,0
8817,Tontti,NULL,single,2019-10-16 00:00:00.0000000,2
8818,Crazy About You Baby,NULL,album,1991-01-01 00:00:00.0000000,0
8819,Heinichen: Dresden Concerti,NULL,album,1993-01-01 00:00:00.0000000,32
882,Begin The Beguine,NULL,album,2006-01-01 00:00:00.0000000,0
8820,"Chopin: Piano Sonata No. 3 in B Minor, Op. 58: IV. Finale. Presto non tanto",NULL,album,2011-07-04 00:00:00.0000000,0
8821,Overdose,NULL,single,2020-12-25 00:00:00.0000000,59
8822,Hosanna,NULL,album,2011-01-01 00:00:00.0000000,0
8823,Mercenary - 4ng4 Remix,NULL,compilation,2012-10-18 00:00:00.0000000,0
8824,Madrigal / Estando Contigo,NULL,album,2016-06-06 00:00:00.0000000,0
8825,On Hold,NULL,album,2010-02-02 00:00:00.0000000,0
8826,Horai: Shin Buddhist Chants (432Hz Music),NULL,album,2016-05-20 00:00:00.0000000,0
8827,El Favor Del Viento,NULL,album,2006-01-01 00:00:00.0000000,0
8828,Bateau sur l'eau,NULL,album,2012-03-18 00:00:00.0000000,0
8829,I'm Gone,NULL,album,2017-07-07 00:00:00.0000000,0
883,It's A Pleasure,NULL,album,2014-10-17 00:00:00.0000000,0
8830,Rock You Like a Hurricane,NULL,album,2016-09-15 00:00:00.0000000,0
8831,Back of Love,NULL,album,1991-09-18 00:00:00.0000000,0
8832,North Sea Jazz Legendary Concerts,NULL,compilation,2013-11-22 00:00:00.0000000,0
8833,Slowly We Rot,NULL,album,2000-06-01 00:00:00.0000000,0
8834,Let It Shine,NULL,compilation,1972-01-01 00:00:00.0000000,0
8835,Caff EP,NULL,single,2017-06-16 00:00:00.0000000,7
8836,"14 Songs, Op. 34: No. 14, Vocalise (Version for Voice & Orchestra)",NULL,album,1994-05-25 00:00:00.0000000,0
8837,It's Alright To Have A Good Time (Reprise),NULL,album,2003-02-18 00:00:00.0000000,0
8838,Dios de Promesas,NULL,album,2014-12-16 00:00:00.0000000,0
8839,This Is Her,NULL,album,2014-01-01 00:00:00.0000000,19
884,A Chin... ¿pos Qué Pasó?,NULL,album,2015-03-17 00:00:00.0000000,0
8840,Thy Holy Will,NULL,album,2009-06-01 00:00:00.0000000,0
8841,Skit: Friday Night,NULL,album,2000-06-06 00:00:00.0000000,0
8842,In Love Again,NULL,single,2013-07-01 00:00:00.0000000,0
8843,Western,NULL,album,2015-02-24 00:00:00.0000000,0
8844,He Stole Away,NULL,album,2003-02-25 00:00:00.0000000,0
8845,Free Wheelin,NULL,album,1993-01-01 00:00:00.0000000,0
8846,Meet Harold,NULL,album,2011-01-01 00:00:00.0000000,0
8847,"Saginaw, Michigan",NULL,compilation,2005-01-01 00:00:00.0000000,0
8848,Indiana,NULL,compilation,2008-01-07 00:00:00.0000000,0
8849,No Time Outs,NULL,album,2014-07-30 00:00:00.0000000,0
885,You'll Be Mine,NULL,single,2011-01-01 00:00:00.0000000,0
8850,"Music for Dinner: ""Violins""",NULL,compilation,2011-09-29 00:00:00.0000000,0
8851,Don't Lose The Magic,NULL,compilation,2017-01-13 00:00:00.0000000,0
8852,Bury Me,NULL,album,2013-10-08 00:00:00.0000000,0
8853,Galileo,NULL,album,2010-04-29 00:00:00.0000000,0
8854,Faz Tanto Tempo,NULL,compilation,1976-01-01 00:00:00.0000000,0
8855,Sticky,NULL,album,2008-04-01 00:00:00.0000000,0
8856,Anticuada Locura,NULL,album,2011-04-23 00:00:00.0000000,0
8857,Found Our Way,NULL,album,2010-09-08 00:00:00.0000000,0
8858,Closing Time,NULL,album,2014-08-25 00:00:00.0000000,0
8859,Origen,NULL,album,2011-07-21 00:00:00.0000000,4
886,Poka,NULL,compilation,2016-04-07 00:00:00.0000000,0
8860,Thank You,NULL,album,2016-10-24 00:00:00.0000000,0
8861,Xenophobia (Why?),NULL,album,1988-03-21 00:00:00.0000000,38
8862,You Shook Me All Night Long (as made famous by AC/DC),NULL,album,2008-01-01 00:00:00.0000000,0
8863,"Checkup with Dr. Winslow, Pt. 2: Just a Few Questions",NULL,album,2016-10-21 00:00:00.0000000,0
8864,Ábreme,NULL,album,2011-01-31 00:00:00.0000000,0
8865,Ice Land - Alex Maynard Remix,NULL,single,2013-06-03 00:00:00.0000000,0
8866,Cult Of Sin,NULL,album,2009-04-14 00:00:00.0000000,4
8867,Obstinato,NULL,album,2016-02-05 00:00:00.0000000,0
8868,TNT (as made famous by AC/DC),NULL,album,2008-08-01 00:00:00.0000000,0
8869,Yo Sin Ti - Version Pop Balada,NULL,album,2008-11-19 00:00:00.0000000,0
887,Tahi,NULL,album,2015-01-01 00:00:00.0000000,30
8870,Cracked Dracula,NULL,album,2016-01-29 00:00:00.0000000,0
8871,"Symphony No. 5 in D Minor, Op. 107, ""Reformation"": II. Allegro vivace",NULL,album,2017-06-02 00:00:00.0000000,0
8872,Bury Your Youth,NULL,album,2011-04-05 00:00:00.0000000,0
8873,ハイエナ,NULL,single,2016-10-05 00:00:00.0000000,0
8874,Minnesota,NULL,album,2009-09-20 00:00:00.0000000,0
8875,Pushing,NULL,album,2005-10-18 00:00:00.0000000,0
8876,Shake That Boo Boo - E-Grooves Remix Edit,NULL,single,2012-02-22 00:00:00.0000000,0
8877,Sky Falling,NULL,single,2012-05-04 00:00:00.0000000,0
8878,Aurora's Wedding' from Sleeping Beauty: Pas de Quatre,NULL,album,2014-05-01 00:00:00.0000000,0
8879,Louisa,NULL,album,1997-01-01 00:00:00.0000000,0
888,Linda Lu,NULL,compilation,2012-10-30 00:00:00.0000000,0
8880,"Talk about the Sea Island Folk Festival, Texas Folk Tale: Having a Hard Time, Texas Hide and Seek Song: All Hid",NULL,album,1964-01-01 00:00:00.0000000,0
8881,The Flight,NULL,album,2012-01-01 00:00:00.0000000,0
8882,Dark Side,NULL,album,2015-10-13 00:00:00.0000000,0
8883,Woman Sure Is a Curious Critter,NULL,album,2004-01-01 00:00:00.0000000,0
8884,He Knows Just What I Need,NULL,compilation,1994-01-01 00:00:00.0000000,0
8885,1 Bad Bitch - Kirk Spencer Remix,NULL,single,2014-12-05 00:00:00.0000000,0
8886,Indigo,NULL,album,2016-01-05 00:00:00.0000000,0
8887,Last Time U Came Along,NULL,album,2006-01-01 00:00:00.0000000,0
8888,Beat Breakfast,NULL,album,2009-09-07 00:00:00.0000000,0
8889,Sleep & Wake-Up Songs,NULL,single,2004-11-02 00:00:00.0000000,4
889,New Grass Dance Song,NULL,compilation,1992-10-01 00:00:00.0000000,0
8890,Tonight's the Night,NULL,single,2016-02-16 00:00:00.0000000,0
8891,R.P.G. (Rocket Punch Generation),NULL,album,2008-09-23 00:00:00.0000000,0
8892,What Is Love (from A Night At The Roxbury),NULL,compilation,2011-04-12 00:00:00.0000000,0
8893,Summer Paradise - Extended Mix,NULL,compilation,2016-04-22 00:00:00.0000000,0
8894,Baby Lullaby: 100% Natural Relaxing Guitar Songs and Nursery Melodies as Sleep Aid for Happy Newborn Babies and Kids,NULL,album,2014-07-19 00:00:00.0000000,0
8895,Interrogación,NULL,album,2016-10-28 00:00:00.0000000,0
8896,Le tombeau de Claude Debussy,NULL,album,2020-12-04 00:00:00.0000000,7
8897,"Honolulu, HI",NULL,album,2013-10-12 00:00:00.0000000,0
8898,Thrush Song in a Forest Setting with Light Wind,NULL,album,2011-05-12 00:00:00.0000000,0
